objid,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,plate,mjd,fiberid,x_coord,y_coord,z_coord
1.23767e+18,19.2927,17.77665,17.3065,17.04205,16.896620000000002,4671,301,3,86,3.34067e+18,GALAXY,2967,54584,438,-153.5318492543853,-278.9457050637855,111.74447591935193
1.23767e+18,18.24512,17.18678,16.7823,16.45599,16.307479999999998,5237,301,4,191,2.83515e+18,GALAXY,2518,54243,474,-187.264747655863,-287.7752681080389,99.40822644294974
1.23766e+18,18.0014,16.76389,16.27137,16.02741,15.785129999999999,3996,301,1,128,1.9298e+18,GALAXY,1714,53521,43,-90.40826714151856,-85.3633243562939,24.013326821115914
1.23765e+18,19.29401,18.39978,18.099510000000002,17.99964,18.0076,1412,301,3,356,7.55388e+18,STAR,6709,56429,786,1.485940526892549,2.490040365605237,-4.082797165017189
1.23766e+18,17.761589999999998,16.2817,15.65349,15.3183,15.099310000000001,3699,301,4,92,1.64729e+18,GALAXY,1463,53063,344,-165.60754966207546,-62.17390653545676,186.8578605255303
1.23766e+18,19.293,18.16805,17.7638,17.62801,17.57931,2831,301,3,63,3.73803e+18,STAR,3320,54912,167,-0.059328154116342145,0.03701247160995196,0.08639227690815147
1.23768e+18,19.437260000000002,19.04731,18.82528,18.92289,18.79269,8110,301,3,49,8.53442e+18,QSO,7580,56955,346,2486.023900589267,-1410.4899090565054,1219.1089039616718
1.23766e+18,18.4458,18.19006,17.7261,17.63147,17.70224,3225,301,1,95,1.30946e+18,QSO,1163,52669,137,-1695.8909622500778,-1549.1350087748501,3025.1290785900997
1.23767e+18,19.52713,17.77149,17.12221,16.91512,16.72936,6004,301,1,61,1.97836e+18,STAR,1757,53083,570,-0.20212914743278862,0.28497565204877023,0.04966989817035713
1.23766e+18,18.81612,17.35073,16.77446,16.52405,16.39304,3893,301,5,249,3.79216e+18,STAR,3368,54954,453,-0.05356808370326233,-0.01945376275234386,0.05174941936329719
1.23767e+18,19.19153,18.98769,18.82585,18.67618,18.49051,5972,301,1,104,5.95269e+18,QSO,5287,55952,206,-3453.7738611702216,3931.817505068328,873.7441482518875
1.23766e+18,19.58001,18.18151,17.50028,17.17397,16.89719,2243,301,2,356,1.07636e+18,GALAXY,956,52401,15,-224.4275221921683,-42.24517783104925,380.7786554480434
1.23768e+18,19.46013,19.264860000000002,18.948339999999998,19.05736,19.14025,8105,301,3,99,8.6539e+18,QSO,7686,57015,844,2840.2902745411225,1301.9759142093596,1686.929621270077
1.23767e+18,19.33125,19.4581,19.16743,19.3831,20.04394,6161,301,1,26,9.61522e+18,QSO,8540,58287,126,-949.0336326550404,-2653.0003914339986,2684.2735304560756
1.23767e+18,19.534860000000002,17.846429999999998,17.136779999999998,16.76626,16.4985,4576,301,1,550,2.37458e+18,GALAXY,2109,53468,225,-112.33303068441592,-48.143371628832355,77.93602058902452
1.23766e+18,19.45327,19.201079999999997,18.91692,18.942829999999997,18.90294,4204,301,2,153,2.00637e+18,QSO,1782,53299,57,-1223.0575883627573,1647.8214861547528,2808.092733226659
1.23766e+18,19.1975,19.00277,18.85985,19.0054,18.78205,2964,301,3,363,3.64687e+18,QSO,3239,54888,278,-1995.8239275582202,-517.3353285352097,2412.914534090443
1.23767e+18,18.0655,16.55075,15.72021,15.335339999999999,15.03902,4670,301,1,108,2.39598e+18,GALAXY,2128,53800,251,-372.8927458284146,-245.51684364464543,196.26639725509807
1.23766e+18,18.91956,18.58349,18.05525,17.71284,17.53582,2243,301,1,271,1.06964e+18,QSO,950,52378,124,-511.13081708333243,123.85839924021812,823.1980322056668
1.23766e+18,19.3986,17.98911,17.3588,17.00624,16.781760000000002,3919,301,3,284,1.7711e+18,GALAXY,1573,53226,207,-147.42132759595822,-333.3141681725412,158.371796250155
1.23766e+18,17.273239999999998,16.09151,17.41519,15.33257,15.27135,2986,301,5,94,2.60875e+18,STAR,2317,54152,134,-0.4443472646293027,0.4833722902752007,0.05910691110942193
1.23766e+18,18.55317,16.6529,15.77641,15.38432,15.09379,2243,301,1,388,1.07982e+18,STAR,959,52411,295,0.2557127053493508,0.09075846663724753,-0.43382423278928284
1.23767e+18,17.56707,15.79831,15.02621,14.652420000000001,14.349210000000001,4649,301,6,165,2.38242e+18,GALAXY,2116,53854,43,-115.19008461009751,-63.51975274553338,72.28278996773876
1.23766e+18,18.773410000000002,18.63652,18.46248,18.4184,18.311329999999998,3225,301,1,212,1.50325e+18,QSO,1335,52824,638,-1504.8488671235746,-2882.5807778878643,2875.124070668003
1.23767e+18,19.41414,18.14869,17.317970000000003,16.8612,16.55896,4646,301,2,213,2.42086e+18,GALAXY,2150,54510,619,-314.91685997504095,-331.84444237953636,191.95993120672387
1.23766e+18,18.0407,17.36935,17.21206,16.91594,16.90072,3704,301,1,174,9.93276e+18,QSO,8822,58167,271,-1490.4365809881988,540.820922001183,1265.5120401268734
1.23766e+18,19.439510000000002,19.288120000000003,19.12719,19.26217,19.4161,2825,301,2,202,8.46233e+18,QSO,7516,56782,244,-1786.2211281590703,1693.2371996250538,2475.8188036986858
1.23767e+18,19.18672,18.14917,17.62886,17.347939999999998,17.12949,5061,301,2,261,2.64145e+18,GALAXY,2346,53734,325,-133.91327128190835,66.896813373003,71.007005838475
1.23766e+18,19.28481,19.22435,18.988129999999998,18.949360000000002,18.986729999999998,4516,301,2,37,1.05059e+18,QSO,933,52642,440,-2136.9261283658875,2639.8644121872,2312.396273012458
1.23765e+18,18.207729999999998,16.63555,16.095110000000002,15.926179999999999,15.85636,756,301,1,434,3.25617e+18,STAR,2892,54552,249,0.0769652507657079,0.0010083637131974828,0.0011895201537837437
1.23766e+18,19.16282,19.09609,18.749660000000002,18.71711,18.78227,3919,301,4,136,1.55837e+18,QSO,1384,53121,437,-2453.2253373106414,-2414.149502997292,2433.8781300078026
1.23766e+18,18.99938,18.189510000000002,18.05207,17.99567,17.88642,4263,301,2,278,4.76381e+18,QSO,4231,55444,467,5636.920993032115,2545.621425485571,-70.2809716003479
1.23766e+18,19.04761,17.06436,15.98365,15.46282,15.077679999999999,4134,301,2,189,2.85645e+18,STAR,2537,53917,163,-0.3589785004488837,0.17476782011684136,-1.022042622929477
1.23765e+18,19.3085,17.35504,16.52893,16.24683,16.10347,2206,301,4,137,6.99307e+17,STAR,621,52055,447,0.11766118393870839,0.21531102415119938,-0.3322426273608891
1.23765e+18,19.57167,18.227,17.504089999999998,17.0904,16.80548,752,301,1,656,3.88507e+17,GALAXY,345,51690,260,-84.4585651616898,-157.48256400538008,-3.2968032502046305
1.23765e+18,19.57255,18.59834,18.479110000000002,18.45792,18.604589999999998,745,301,1,103,3.1753e+17,STAR,282,51658,94,-4.88171197223481,0.4989232962710041,-0.08194556675813207
1.23766e+18,18.82301,16.44978,15.528529999999998,15.15991,14.95606,4335,301,3,66,3.56026e+18,STAR,3162,54800,607,0.12642879170654553,-0.2077077146878302,-0.08808897385014086
1.23765e+18,18.822789999999998,17.1687,16.29164,15.99296,15.80156,307,301,6,127,1.41765e+18,STAR,1259,52931,518,-0.06327056925099175,0.7251005106153671,0.017616295518213733
1.23767e+18,19.27792,18.15468,17.70655,17.461129999999997,17.193189999999998,6004,301,4,70,2.8959e+18,GALAXY,2572,54056,300,-129.0617816586003,175.76302046693448,37.14146576042841
1.23766e+18,19.56428,18.07471,17.37205,16.98408,16.70683,3910,301,4,115,2.06278e+18,GALAXY,1832,54259,467,-279.74540137486105,-304.86272163372087,42.25374024676267
1.23766e+18,19.446360000000002,17.50968,16.36244,15.8957,15.54446,3712,301,4,167,1.48857e+18,GALAXY,1322,52791,471,-325.2934197021785,-160.13250778180654,533.4019249095994
1.23765e+18,17.56852,16.07338,15.481760000000001,15.28377,15.19522,109,301,6,108,1.70696e+18,STAR,1516,52933,362,0.6544809002719743,0.8058317805508088,0.01633885674313581
1.23766e+18,18.011779999999998,16.95682,16.60379,16.44765,16.386110000000002,2662,301,1,162,2.13921e+18,STAR,1900,53262,15,-3.5846578829532896,1.1658740588790684,0.056354727226603965
1.23765e+18,16.77541,15.405870000000002,14.870989999999999,14.69542,14.649329999999999,1740,301,2,152,3.20771e+18,STAR,2849,54454,59,0.41086312595779845,0.14706936309293892,-0.07797900842802644
1.23767e+18,19.20875,18.69547,18.61947,18.42318,18.38576,4623,301,5,46,1.17961e+19,QSO,10477,58136,265,-3598.705840565043,1100.6648233809638,2274.270996569465
1.23767e+18,19.08592,17.84273,17.29123,16.996010000000002,16.76289,4670,301,2,293,2.47364e+18,GALAXY,2197,53555,130,-74.71044514768596,-137.00611839581398,42.96124144407078
1.23766e+18,19.01339,17.22166,16.32348,15.92785,15.609160000000001,4344,301,4,205,1.97275e+18,GALAXY,1752,53379,625,-328.82696072330253,58.347178013533345,87.72239854371986
1.23766e+18,18.626379999999997,17.404120000000002,16.794420000000002,16.42558,16.17455,3698,301,2,136,1.62813e+18,GALAXY,1446,53080,286,-213.91533246486065,8.79882790345876,226.01075496007917
1.23766e+18,18.63095,16.56212,15.62009,15.181560000000001,14.829820000000002,3918,301,6,172,1.18001e+18,GALAXY,1048,52736,241,-147.49182506498343,-137.60890590247658,216.90537372839844
1.23766e+18,19.269389999999998,19.016289999999998,19.06895,18.982110000000002,19.03555,3841,301,3,29,1.82065e+18,QSO,1617,53112,264,-4530.591915086413,872.4521418808949,561.021371301781
1.23767e+18,19.45264,17.039260000000002,15.99572,15.56393,15.33564,4576,301,1,565,2.27889e+18,STAR,2024,53503,257,0.38447067330095436,0.18489906451086618,-0.26623569392751567
1.23767e+18,16.69076,15.400529999999998,15.01334,14.87354,14.869829999999999,5182,301,2,45,2.72371e+18,STAR,2419,54139,572,0.04608036662990974,-0.07463380551920665,-0.01560475172606663
1.23766e+18,19.157610000000002,17.84291,18.02802,18.15104,18.2523,3893,301,2,256,3.79205e+18,STAR,3368,54954,68,0.5071990696507389,0.19670118258119365,-0.46964987306962996
1.23766e+18,19.4128,18.97803,18.960160000000002,18.681060000000002,18.653660000000002,3704,301,4,119,1.79708e+18,QSO,1596,52998,507,-1444.6004853416066,841.5907269180691,1259.315219584666
1.23765e+18,19.469170000000002,19.38447,19.44545,19.16852,19.12879,1458,301,1,507,5.93427e+17,QSO,527,52342,281,-4647.131962932503,-1760.1006022715237,123.76384513420577
1.23766e+18,18.612379999999998,18.46717,18.37523,18.41197,17.9732,2830,301,1,345,9.87419e+17,QSO,877,52353,17,-881.5637168412509,199.0262133591252,1077.9851750556743
1.23766e+18,19.20049,17.84071,17.136470000000003,16.74129,16.47249,3971,301,5,141,1.92545e+18,GALAXY,1710,53504,601,-389.69989493127093,-326.6198299069369,116.72157789583471
1.23767e+18,19.51813,19.22289,19.040689999999998,19.08162,18.96911,5972,301,3,135,5.96298e+18,QSO,5296,55922,786,-2211.5430091967446,2158.906739397322,616.0032590252964
1.23767e+18,18.2932,17.292270000000002,16.87876,16.72031,16.529729999999997,5137,301,2,276,2.66279e+18,GALAXY,2365,53739,117,-65.40334611031818,30.622939764614742,28.070246859474523
1.23766e+18,18.875510000000002,18.667460000000002,18.37325,18.33334,18.366229999999998,3630,301,1,88,1.33657e+18,QSO,1187,52708,474,-2161.1150016959136,2589.546171238245,364.40767030826373
1.23767e+18,19.09538,18.68135,18.732470000000003,18.82187,18.89588,6354,301,3,233,8.38952e+17,STAR,745,52258,571,-1.3181325099575174,0.2061319318349037,-0.3680985425466763
1.23766e+18,17.09715,15.691289999999999,15.1265,14.87134,14.739670000000002,3557,301,3,37,1.40742e+18,STAR,1250,52930,169,0.26593578291115966,0.5788077940291046,0.31945688436683134
1.23766e+18,18.08415,17.96314,18.21813,18.047220000000003,17.82706,3900,301,3,568,1.8533e+18,QSO,1646,53498,232,-1100.359182237187,-942.2577550858326,974.2600367107996
1.23765e+18,18.84825,18.25144,18.16753,18.1056,17.99115,1740,301,3,11,8.06827e+18,QSO,7166,56602,268,5974.070543193604,-181.40124032856144,-1068.7132860442518
1.23767e+18,18.78848,18.278579999999998,18.14849,17.92665,17.740560000000002,4576,301,1,450,1.1536e+19,QSO,10246,58171,188,-1445.0177795671075,-136.01914997028445,972.592405635457
1.23767e+18,18.602,16.6066,15.755579999999998,15.431029999999998,15.277560000000001,5934,301,4,99,2.67857e+18,STAR,2379,53762,210,-0.1570385111145286,-0.121017481108691,-0.09264214050168007
1.23766e+18,17.03801,16.06371,15.74477,15.598220000000001,15.565420000000001,3926,301,6,47,1.45697e+18,STAR,1294,52753,204,1.6276019857783743,2.2236632016338436,-2.073798670896211
1.23766e+18,19.39128,18.2669,17.57346,17.18764,16.93832,3893,301,5,254,1.6462e+18,GALAXY,1462,53112,505,-422.6545542029848,-163.06779132076517,409.0208091860504
1.23767e+18,19.22123,17.76739,17.129939999999998,16.7991,16.58042,5182,301,2,38,2.72368e+18,GALAXY,2419,54139,481,-33.32462706132631,56.25061519439722,11.142378663703308
1.23766e+18,17.29297,17.421770000000002,17.886429999999997,18.221989999999998,18.5246,3705,301,2,333,5.85694e+18,STAR,5202,55824,14,0.07456834780486973,0.21344543086803666,-0.14090519187452102
1.23766e+18,18.529329999999998,16.4971,15.62152,15.198839999999999,14.96449,2243,301,3,303,3.61528e+18,STAR,3211,54852,71,0.03795583887156945,-0.003382045065621602,-0.06438747113308342
1.23765e+18,18.57413,17.28079,16.83534,16.67766,16.600479999999997,1855,301,6,84,2.60211e+18,STAR,2311,54331,564,-1.026570679854274,0.04568044209800497,0.1598329859225193
1.23765e+18,18.89157,18.81905,18.6323,18.58899,18.568170000000002,1412,301,2,96,5.5061e+17,QSO,489,51930,162,-1665.7182689058332,645.2428201499246,3785.283168076648
1.23767e+18,18.217389999999998,18.03381,17.89743,17.99896,17.89936,4646,301,6,22,2.28452e+18,QSO,2029,53819,257,-2568.165564542876,-714.6913050601166,1582.123820401908
1.23765e+18,19.13445,17.26635,16.461389999999998,16.052139999999998,15.79454,1412,301,4,362,6.96944e+17,GALAXY,619,52056,42,-79.59279843517535,-142.08614395818722,225.46362828387498
1.23766e+18,17.77916,16.861810000000002,16.6019,16.49295,16.45273,2821,301,1,184,1.14625e+18,STAR,1018,52672,290,0.5988251344257092,0.0028670159195791425,-0.8233160246251747
1.23767e+18,19.36166,19.35906,19.10859,19.057560000000002,19.1163,5112,301,1,266,1.08267e+19,QSO,9616,58135,202,-3351.2605515266737,1945.383359442813,1579.3647927433205
1.23767e+18,18.48914,18.27401,17.97012,17.91985,17.84284,5641,301,2,116,9.85971e+18,QSO,8757,58428,752,3204.8717904674704,1042.7899329405163,396.8077828565017
1.23765e+18,19.42845,19.22471,18.95845,18.934079999999998,18.94978,1458,301,1,641,3.46868e+17,QSO,308,51662,332,-2854.045468635157,-2467.6317759343997,72.27616582900446
1.23767e+18,18.790779999999998,17.52826,16.8246,16.4515,16.1806,5935,301,3,197,2.90598e+18,GALAXY,2581,54085,107,-432.68674384686693,292.598357423902,144.15590053418524
1.23766e+18,18.582810000000002,17.21866,16.63597,16.26389,16.11395,3927,301,4,73,1.56502e+18,GALAXY,1390,53142,67,-158.99733267188367,-259.15895610138125,168.29850735324933
1.23766e+18,19.18506,18.13723,17.733970000000003,17.53528,17.4618,3059,301,2,122,3.57254e+18,STAR,3173,54849,208,0.4492606618710057,-0.01690126119881657,-0.5180711403240249
1.23768e+18,17.84211,16.8034,16.44632,16.33739,16.283,8156,301,4,114,1.30989e+19,STAR,11634,58484,537,-0.32075302776469594,0.1274046851449904,-0.21890592012463045
1.23768e+18,19.230529999999998,18.26267,17.89249,17.74599,17.689870000000003,8111,301,6,132,7.35213e+18,STAR,6530,56537,28,-2.470362736590568,-0.40032884028755283,-1.643334505918415
1.23765e+18,18.83994,17.00028,16.14343,15.724039999999999,15.414810000000001,1345,301,2,181,5.0556e+17,GALAXY,449,51900,114,-111.61723646133228,110.70536951317388,211.42690685437515
1.23766e+18,19.520129999999998,19.14294,18.635289999999998,18.50021,18.46501,2248,301,2,50,6.95888e+17,QSO,618,52049,299,-1375.9549393735554,-2004.6769280204246,3200.68897043009
1.23767e+18,18.32439,16.858610000000002,16.29893,16.12461,16.04445,4851,301,4,33,3.15376e+18,STAR,2801,54331,400,-0.6478055985276334,-0.0028062664429944553,-0.3065295087933958
1.23766e+18,18.87872,16.9882,16.042720000000003,15.604479999999999,15.297989999999999,2826,301,1,250,1.47498e+18,GALAXY,1310,53033,203,-118.9493213986924,14.405421356304128,177.44979472816829
1.23767e+18,19.40501,18.30743,17.545560000000002,17.03194,16.7153,5323,301,2,114,2.84644e+18,QSO,2528,54571,602,-230.70009553213882,-491.93896579483174,118.38498418692095
1.23768e+18,17.78246,16.238410000000002,15.661829999999998,15.45614,15.395520000000001,7908,301,1,109,2.30488e+18,STAR,2047,53732,604,-0.25514720357728,-0.20140493282344518,0.042466305905919675
1.23765e+18,19.11528,19.046,18.79176,18.72927,18.575,1458,301,6,380,5.82202e+17,QSO,517,52024,405,-4044.8210963260917,-120.56408870484421,258.1309608554608
1.23766e+18,18.90421,17.69945,17.25166,16.96229,16.83323,4344,301,3,216,1.97491e+18,GALAXY,1754,53385,301,-439.28892295967603,64.71974065147195,115.6921766775308
1.23766e+18,19.347579999999997,17.4822,16.790129999999998,16.378629999999998,16.09781,3699,301,2,89,1.64498e+18,GALAXY,1461,53062,131,-151.57551104188528,-54.08248559642604,165.27281764836357
1.23766e+18,17.910120000000003,16.348879999999998,15.75906,15.5666,15.452279999999998,4152,301,4,51,2.11673e+18,STAR,1880,53262,144,-0.4837289937490153,0.011083494716444951,-0.3534542518961405
1.23766e+18,19.11342,18.92999,18.88684,18.66116,18.699170000000002,4263,301,4,143,7.7363e+17,QSO,687,52518,496,4528.149979133367,322.5881411559573,13.664879292097352
1.23767e+18,18.82025,17.532220000000002,16.89935,16.62911,16.50335,5934,301,4,162,8.16739e+18,STAR,7254,56625,411,-3.179324916845953,-2.9280266443039724,-2.8493953714994027
1.23766e+18,18.2832,17.671129999999998,17.59996,17.5327,17.482310000000002,3647,301,2,87,5.221e+18,QSO,4637,55616,730,-4298.102022195033,2411.8265650937137,3661.1533747556064
1.23767e+18,19.288529999999998,19.14895,19.12903,18.89933,18.97181,4670,301,4,123,2.40053e+18,QSO,2132,53493,397,-3536.5832435789644,-2570.852585170662,1982.3977388543217
1.23767e+18,19.32065,17.41114,16.52358,16.11143,15.75426,5326,301,3,59,3.0884e+18,GALAXY,2743,54259,194,-230.25899330878923,-126.33105798193651,73.76377384232424
1.23766e+18,19.37462,18.1566,17.73855,17.49576,17.30305,2964,301,1,191,1.06286e+18,GALAXY,944,52614,22,-120.37643168227292,52.50178966901262,133.12422229872303
1.23766e+18,16.95392,15.4708,14.82443,14.43762,14.182479999999998,3918,301,6,70,1.87703e+18,GALAXY,1667,53430,575,-74.26747798004435,-28.24847199928187,104.12240337044983
1.23766e+18,18.78677,17.26216,16.38417,15.97935,15.716679999999998,3836,301,3,331,1.91078e+18,GALAXY,1697,53142,471,-586.8129775048619,-199.25747034440752,132.9711640686583
1.23766e+18,17.58474,15.74916,15.001970000000002,14.73944,14.61084,2335,301,4,109,1.10127e+18,STAR,978,52441,503,0.06206754092760866,0.32264809190413046,-0.19632210158134691
1.23767e+18,19.54833,18.124000000000002,17.49995,17.25056,17.14236,4828,301,4,448,3.16952e+18,STAR,2815,54414,415,-0.0039276472322020565,0.004307749571364795,-0.0003227078391355493
1.23767e+18,19.31924,18.049120000000002,17.19503,16.81922,16.63331,5322,301,5,203,2.84079e+18,STAR,2523,54572,510,0.6636033447534826,1.1570714190126254,-0.25851533944165245
1.23766e+18,16.57992,15.67286,15.440679999999999,15.346160000000001,15.33935,2987,301,5,37,7.97609e+18,STAR,7084,56624,794,0.20863964138648258,-0.10824307622655217,-0.3537279710925278
1.23768e+18,17.786929999999998,17.859289999999998,17.444010000000002,17.40454,17.39049,7712,301,5,133,1.27633e+19,QSO,11336,58429,342,3662.358597862282,-2069.549026414486,206.52605543554867
1.23766e+18,18.82808,17.41517,16.739729999999998,16.376089999999998,16.12077,3919,301,1,181,1.85899e+18,GALAXY,1651,53442,454,-171.0690281140419,-211.9300443449486,164.8958678559756
1.23766e+18,19.37261,19.07388,19.024929999999998,18.78283,18.69067,3900,301,1,376,9.94629e+18,QSO,8834,57458,338,-1566.999423934978,-143.0561880548933,1270.29837597359
1.23767e+18,19.42095,18.39971,17.91294,17.58332,17.35763,4670,301,1,234,3.14594e+18,GALAXY,2794,54537,630,-311.38157275375227,-410.3231006767162,170.28129188695388
1.23766e+18,17.51804,15.6643,14.792760000000001,14.38665,14.0605,2986,301,3,71,1.33533e+18,GALAXY,1186,52646,59,-164.8489825324178,202.2679642064357,18.15354143879447
1.23767e+18,18.22607,16.33611,15.44325,15.03204,14.725670000000001,4674,301,2,57,2.39148e+18,GALAXY,2124,53770,259,-201.6454131592866,-122.42026597133253,106.16728208053117
1.23768e+18,19.57819,19.20155,19.15322,19.235979999999998,18.99691,7908,301,4,27,8.06501e+18,QSO,7163,56593,692,2456.9397023068796,1184.4109082044115,-328.6622624293446
1.23766e+18,19.49323,18.41064,17.60934,17.18326,16.9002,2662,301,1,156,4.25647e+17,GALAXY,378,52146,208,628.0593573934719,-214.45103503852266,-11.94341730656386
1.23767e+18,17.644460000000002,16.77458,16.526,16.434620000000002,16.430770000000003,5061,301,1,317,2.65488e+18,STAR,2358,53797,16,-2.1734864005514,0.6772192567094384,1.158788646224814
1.23766e+18,18.71275,18.56062,18.4057,18.4208,18.46146,3704,301,2,26,1.20034e+19,QSO,10661,58171,748,-2535.803270019682,2506.586268481771,2037.4243049616753
1.23765e+18,16.97683,15.567520000000002,15.026279999999998,14.8264,14.744620000000001,1412,301,6,116,3.57032e+18,STAR,3171,54862,329,0.588792112688272,-0.16623659689198247,-1.4623561305137898
1.23767e+18,19.29719,17.93134,17.386470000000003,17.19915,17.124010000000002,5060,301,1,168,3.30902e+18,STAR,2939,54515,13,0.030951334024639836,-0.058072229584646584,-0.1420559990033976
1.23766e+18,19.40338,18.229229999999998,17.551460000000002,17.150679999999998,16.89762,2825,301,3,74,1.00207e+18,GALAXY,890,52583,80,-189.52499727864227,344.8687591109044,245.3719970223143
1.23768e+18,17.95819,17.02071,16.71356,16.564989999999998,16.54563,8108,301,2,76,8.53219e+18,STAR,7578,56956,442,-3.836362419807027,1.8869257059703541,-1.4557634083987578
1.23765e+18,19.57075,19.71787,20.09232,20.442520000000002,20.972260000000002,2078,301,6,43,3.24499e+18,STAR,2882,54498,523,0.4554898351309722,-0.1303581405147898,-0.993429755115573
1.23767e+18,19.58643,17.961370000000002,17.02009,16.57721,16.22703,4674,301,2,37,2.38131e+18,GALAXY,2115,53535,109,-464.0785327846798,-246.7651646887279,244.07916292939396
1.23766e+18,15.4484,11.798919999999999,10.86379,10.566469999999999,10.778889999999999,3840,301,3,70,3.37775e+18,STAR,3000,54843,196,0.5070751715721095,-0.14232489755620722,-0.44540406947329886
1.23767e+18,17.10095,16.20601,15.87933,15.779060000000001,15.76278,4670,301,4,77,2.38587e+18,STAR,2119,53792,337,0.3858533645197645,0.21090552685307473,-0.21178385291339982
1.23765e+18,19.41088,18.42986,18.242739999999998,17.99532,18.03061,1231,301,2,177,3.81742e+17,GALAXY,339,51692,227,-209.74832710985413,-59.29712018417038,-12.237472371555468
1.23767e+18,19.42286,17.9696,17.40042,17.193939999999998,17.05629,5640,301,5,261,2.60095e+18,STAR,2310,53710,448,0.06117849685867252,-0.016647924130762645,0.0087658458329539
1.23767e+18,18.05764,17.05785,16.759629999999998,16.66144,16.63495,5312,301,1,134,6.00129e+18,STAR,5330,56000,901,-0.48464373182220827,0.25272223948861383,0.15865694770614713
1.23766e+18,18.367179999999998,18.31438,18.30442,18.08718,18.086679999999998,3647,301,3,160,1.61571e+18,QSO,1435,52996,160,-3572.5796917934767,1038.2050179493833,3165.604593716553
1.23767e+18,16.81671,15.34482,14.573770000000001,14.162360000000001,13.828920000000002,5137,301,2,223,2.65943e+18,GALAXY,2362,53759,212,-116.13510054978951,76.52124355510206,48.96623328694429
1.23766e+18,19.052429999999998,17.566470000000002,16.971020000000003,16.739620000000002,16.61066,3918,301,3,189,3.81689e+18,STAR,3390,54945,314,0.1437128036423452,0.14492660625116682,-0.20139589831113816
1.23765e+18,19.36235,18.96244,18.50333,18.16816,18.13938,1045,301,4,154,5.21423e+17,QSO,463,51908,479,2398.4439045806084,3707.016171915102,-458.2112714617959
1.23767e+18,19.00579,17.58727,17.03497,16.830820000000003,16.7604,6793,301,3,11,2.68982e+18,STAR,2389,54213,156,-0.7612680397583713,0.24397150206770976,-0.004181798843729298
1.23767e+18,18.89333,18.706120000000002,19.05844,19.31018,19.53104,5322,301,1,51,6.15101e+18,STAR,5463,56003,790,2.129798441979475,1.610236517776166,-0.6655030472732387
1.23767e+18,18.2304,17.204710000000002,16.87815,16.693189999999998,16.49819,4674,301,2,83,2.40049e+18,GALAXY,2132,53493,268,-57.430553939849794,-40.88282848775302,30.545718796339987
1.23766e+18,18.74932,18.66234,18.53087,18.50368,18.59587,4335,301,3,146,1.08145e+19,QSO,9605,58108,875,-2499.848619102033,2754.686481319148,1852.5017889050707
1.23767e+18,17.46568,16.08308,15.591,15.39504,15.31785,5313,301,2,70,3.21673e+18,STAR,2857,54453,106,-0.7557602167899596,0.13744216895743563,0.2593895452940184
1.23767e+18,17.17353,17.13786,17.059260000000002,17.07143,16.46979,5308,301,3,133,3.10412e+18,QSO,2757,54509,35,-1156.5287134232467,-721.933556769966,437.9893826468797
1.23766e+18,19.06682,18.79907,18.64692,18.38878,18.32479,3704,301,3,28,1.17513e+19,QSO,10437,58135,971,-2842.590361786957,2794.864737608771,2336.2037553684113
1.23766e+18,18.60666,18.44655,18.183629999999997,18.16272,18.258010000000002,3840,301,4,159,1.63264e+18,QSO,1450,53120,297,-3067.8722562790135,-95.13810410492944,2808.791252244948
1.23767e+18,17.999229999999997,18.08023,17.976770000000002,17.55033,17.630860000000002,4576,301,4,617,2.39717e+18,QSO,2129,54252,464,-660.5204485972852,-461.75944903209853,490.3087327244961
1.23767e+18,18.94997,18.66814,18.50411,18.34086,18.40391,5641,301,2,114,9.85969e+18,QSO,8757,58428,668,4122.37612950955,1320.4588420599657,509.99879448463406
1.23766e+18,19.12654,17.17501,16.40202,16.04748,15.853270000000002,3830,301,1,162,3.73697e+18,STAR,3319,54915,392,-0.6471441234912423,0.514888719887891,0.1467584508723372
1.23766e+18,17.75539,16.83447,16.49253,16.3713,16.32346,2986,301,6,99,2.60874e+18,STAR,2317,54152,108,-3.646728200987658,3.870003377048071,0.5219710826015208
1.23768e+18,18.72325,18.47269,18.426170000000003,18.24928,17.87677,8105,301,4,20,8.6899e+18,QSO,7718,57362,735,1368.2027636023024,268.9705407531213,813.9581621339202
1.23767e+18,19.52084,17.69967,17.11576,16.73945,16.46872,4849,301,6,772,4.63997e+17,GALAXY,412,52258,459,127.24208875164335,138.83773141083,4.01820413487377
1.23766e+18,19.01031,16.83365,15.96473,15.661129999999998,15.515889999999999,3900,301,3,590,3.73239e+18,STAR,3315,54942,110,0.5291008391839008,0.5164709804853712,-0.47436395662190295
1.23767e+18,18.65055,17.71346,17.378120000000003,17.25807,17.24191,5071,301,4,252,2.68653e+18,STAR,2386,54064,480,1.432667625346779,-0.7620597077635453,-0.7988657316173291
1.23767e+18,19.51091,19.005679999999998,19.14613,19.060579999999998,19.01785,4552,301,4,83,2.35212e+18,QSO,2089,53498,409,-1958.5440154102148,-61.78031658382794,1389.9533349058283
1.23766e+18,18.40304,17.92276,17.49858,17.12313,17.02693,3918,301,6,128,1.8826e+18,QSO,1672,53460,363,-410.71741627656996,-276.9131455735879,588.0978782015151
